company,razon_corriente,prueba_acida,endeudamiento,endeudamiento_a_largo_plazo,covertura_de_intereses,ROA,ROE,rotacion_activos,rotacion_inventario,variacion
3m-co,1.884121791645697,1.3507800704579769,0.726978896001014,0.5590764095739063,13.527410207939509,0.11511080127595749,0.42152084783785876,0.6798909943595919,7.592356687898089,7.100172575759478
3m-co,1.704814609850581,1.153071389042612,0.6788536709721278,0.48691366417403126,15.889344262295081,0.12578602991162474,0.39188563108081276,0.7510834466349422,7.092276830491475,-29.2886819680365
3m-co,1.5423711015436312,0.9782631523679512,0.6820579054999462,0.47706382520718976,7.246753246753247,0.12435690453126681,0.39150176199512066,0.5631471316327629,4.8698808637379,-5.340939645945153
3m-co,1.0707328234294307,0.8129044910766817,0.9037564254646105,0.6013246342427837,4.549415515409139,-0.13829576907868724,-1.4416735366859028,0.48655595096876236,6.2398580121703855,46.44731192663558
3m-co,1.4111584932480454,1.0826226012793176,0.9023276813484499,0.6199959867562957,3.602015113350126,0.10467041236079061,1.0757927300850734,0.6164091501956457,6.645484045429962,
YPF,0.8570638494182141,0.5869117730373999,0.6479914996945138,0.4542630359533027,-1.0303854392974887,-0.036401732465114724,-0.10171256332482917,0.3619392863694591,6.915665538212648,-11.725663133324405
YPF,1.1665473383826244,0.7729506645733076,0.6478683515711527,0.48355234962832494,1.3209127591484624,0.00010798155994279078,0.00030264383530993907,0.552778613432738,8.5471229868704,124.0099078264322
YPF,1.0599535957397819,0.6965527420430863,0.5944869326117509,0.40937634559017994,3.187363423589311,0.06318006264302872,0.1548162736054956,0.5522173140435354,8.209048432900321,97.3593623280252
YPF,0.8781638323437764,0.5361517863665333,0.64137121473593,0.44397252999785836,0.6938987603760707,-0.0776318602220062,-0.21459015746748986,0.27272016202068183,4.039536987116599,158.11136929847672
YPF,0.738156424474767,0.5598842173546668,0.6041420180710545,0.3050208768913383,2.6225653522593104,0.0695137492025926,0.17047227259848027,0.5987780866003266,11.22884657136439,
adv-micro-device,2.5415804716590813,1.9627637567232106,0.34869448783753626,0.07900022316447222,29.127659574468087,0.2778397679089489,0.4265890011992462,1.0893773711225172,6.97855611150822,60.628374436453925
adv-micro-device,2.024292452830189,1.5632075471698113,0.39632820677993397,0.05491585473870682,107.29411764705883,0.254609871970368,0.4217687074829932,1.3232949512843224,8.40613810741688,-56.855699331178776
adv-micro-device,2.358140995446695,1.7660543256398178,0.18984906777153004,0.09560520864160994,14.363636363636363,0.01953240603728914,0.02410958904109589,0.3492305415803492,6.258552108194113,130.25618774079456
adv-micro-device,2.506802212587831,1.856331290177904,0.17666642115342124,0.07813213522869558,3.7830188679245285,0.012580098696324666,0.015279467544550203,0.33409442439419607,5.212594805791772,-9.662288362481352
adv-micro-device,2.6162615025408598,1.8287323169894245,0.16840493456215871,0.06322768901857684,22.67391304347826,0.02370496634212579,0.028505419677598665,0.3724756594343166,4.496860830136031,
amazon-com-inc,1.0502274795268425,0.8619535546148672,0.709198461993493,0.3157147527203101,13.903460837887067,0.06641137004000686,0.22837351719412444,1.2019614253023865,16.224584996848076,6.194322534998009
amazon-com-inc,1.1357597739445826,0.9063303951752352,0.6712749287241201,0.33298854592449395,13.75290215588723,0.07933439385184604,0.2413396506202756,1.1171635172120253,14.39405637254902,-50.59989457027987
amazon-com-inc,0.9446435811136924,0.7232372114574016,0.6843507861890096,0.3484930026476468,5.639205745669624,-0.0058831793375479545,-0.018638346240490815,1.1108942562273734,14.939194884464467,77.04498133500893
amazon-com-inc,1.0450772206625152,0.8430483212767634,0.6175552330758126,0.3051260386394723,11.581395348837209,0.057639044129626754,0.15071207430340558,1.0889090543976174,17.25148568341437,49.236317568461516
amazon-com-inc,1.063734806137178,0.8730542659852534,0.5423703860174686,0.2552320873620166,28.509143807148796,0.09481288026449286,0.2071825715984194,1.020907545919788,18.646139007423862,
apple-computer-inc,1.3636044481554577,1.325072111735236,0.7982666847799239,0.47287025144494393,23.07274625826662,0.1772557180259843,0.8786635853012749,0.8475615027416885,67.59788229500123,39.46827609662735
apple-computer-inc,1.0745531195957954,1.0221149018576519,0.8202574344305731,0.4627637449359263,41.19054820415879,0.26974205275183616,1.5007132667617689,1.042207736708053,55.595288753799394,-28.376334707403984
apple-computer-inc,0.8793560286267226,0.8472353911496149,0.8563535598361469,0.41984096610962285,0.0,0.2829244092925685,1.9695887275023682,1.1178523337727317,79.72664779619895,54.79821580852493
apple-computer-inc,0.9880116717592975,0.9444421504665951,0.8237407929480435,0.41161655553444154,0.0,0.27509834563776475,1.5607601454639075,1.087077369016657,60.540988785341966,38.35497003595487
apple-computer-inc,0.8673125765340832,0.8260068483831466,0.8439640528248123,0.36067181763384293,0.0,0.25682503150857583,1.6459350307287095,1.0713874732862074,53.66936590721932,
at-t,0.819824080204294,0.761578233866137,0.6590846411202048,0.538425254060305,3.1616409990940855,-0.009844777379836085,-0.029097450600106812,0.2720818014268841,38.71447902571042,-7.924954787308636
at-t,1.6075308293325803,1.5762308199190436,0.6667011105430893,0.4741235846286044,5.1762954139368675,0.036403551707509856,0.11005880837676822,0.24298885831239508,40.31218045112782,3.2173026008028405
at-t,0.589393480853791,0.5337973759635412,0.7357423179174538,0.5963043591583034,4.641290111329404,-0.02115908284163206,-0.08119023126452547,0.2997147843009733,38.661863592699326,-4.443921279679442
at-t,0.7130870186007393,0.6705067772409882,0.7066402987274604,0.5810396501744215,3.903788782816229,0.03537562030167543,0.1218356572356843,0.3007615584926055,56.23702342673404,40.728219238676644
